pattern_components,pattern_gaps,pattern_size,intervals_count,intervals
"[{49, 111, 16011}]","[]",3,2,"(79944,80515);(81259,81760)"
"[{49, 176, 13042}]","[]",3,1,"(72790,74849)"
"[{49, 226, 272}]","[]",3,1,"(70736,71279)"
"[{49, 226, 2239}]","[]",3,1,"(31251,31984)"
"[{49, 226, 13042}]","[]",3,1,"(73974,74916)"
"[{49, 226, 16218}]","[]",3,2,"(84412,84913);(84691,85833)"
"[{49, 238, 16218}]","[]",3,2,"(84583,85189);(84583,85350)"
"[{49, 271, 272}]","[]",3,2,"(42838,43868);(46984,47643)"
"[{49, 271, 16218}]","[]",3,1,"(84994,85645)"
"[{49, 311, 15833}]","[]",3,1,"(76823,77978)"
"[{49, 311, 16011}]","[]",3,1,"(80925,81428)"
"[{49, 311, 16218}]","[]",3,2,"(84295,84795);(84422,85202)"
"[{49, 353, 1860}]","[]",3,1,"(5485,6036)"
"[{49, 375, 16218}]","[]",3,1,"(84755,85255)"
"[{49, 406, 10516}]","[]",3,1,"(74272,74915)"
"[{49, 406, 13042}]","[]",3,1,"(74169,74732)"
"[{49, 414, 13042}]","[]",3,1,"(72764,74950)"
"[{49, 414, 16218}]","[]",3,1,"(84124,85484)"
"[{49, 419, 15833}]","[]",3,1,"(77126,77837)"
"[{49, 442, 16218}]","[]",3,3,"(83756,84540);(84089,84743);(84624,85124)"
"[{49, 465, 13042}]","[]",3,1,"(72764,73379)"
"[{49, 476, 15833}]","[]",3,1,"(77576,78179)"
"[{49, 476, 16218}]","[]",3,1,"(84862,85531)"
"[{49, 582, 15833}]","[]",3,2,"(76440,77029);(77323,78370)"
"[{49, 648, 770}]","[]",3,1,"(14232,15026)"
"[{49, 648, 1035}]","[]",3,1,"(14232,14834)"
"[{49, 767, 16011}]","[]",3,1,"(80519,81619)"
"[{49, 770, 1035}]","[]",3,1,"(14013,14905)"
"[{49, 809, 16218}]","[]",3,1,"(84327,85230)"
"[{49, 810, 16218}]","[]",3,1,"(84239,85396)"
"[{49, 886, 16218}]","[]",3,1,"(84294,85098)"
"[{49, 914, 15833}]","[]",3,2,"(76440,77135);(77711,78212)"
"[{49, 1694, 13042}]","[]",3,1,"(73523,74294)"
"[{49, 2185, 16011}]","[]",3,1,"(81422,82157)"
"[{49, 2185, 16218}]","[]",3,1,"(84488,85350)"
"[{49, 2239, 5730}]","[]",3,1,"(31159,31987)"
"[{49, 2239, 8979}]","[]",3,1,"(81487,81989)"
"[{49, 2239, 16011}]","[]",3,1,"(81130,82185)"
"[{49, 2239, 16012}]","[]",3,1,"(81487,82127)"
"[{49, 2750, 13042}]","[]",3,1,"(73771,74428)"
"[{49, 2959, 16011}]","[]",3,1,"(79960,82095)"
"[{49, 2959, 16012}]","[]",3,1,"(80445,81169)"
"[{49, 3152, 16218}]","[]",3,1,"(84659,85198)"
"[{49, 3362, 15833}]","[]",3,2,"(77135,77950);(77737,78290)"
"[{49, 3760, 16218}]","[]",3,1,"(84834,85492)"
"[{49, 4345, 13042}]","[]",3,1,"(73352,74204)"
"[{49, 4884, 16218}]","[]",3,2,"(84295,84808);(84613,85271)"
"[{49, 5283, 15833}]","[]",3,1,"(77278,78187)"
"[{49, 7206, 16218}]","[]",3,1,"(83756,85300)"
"[{49, 8979, 16011}]","[]",3,1,"(79947,82323)"
"[{49, 8979, 16012}]","[]",3,1,"(79947,82323)"
"[{49, 9151, 16431}]","[]",3,2,"(87489,87989);(87520,88092)"
"[{49, 10424, 15833}]","[]",3,4,"(76440,77928);(77511,78012);(77753,78253);(77840,78346)"
"[{49, 10657, 16011}]","[]",3,1,"(80994,81580)"
"[{49, 12926, 16431}]","[]",3,1,"(87449,87983)"
"[{49, 12930, 13042}]","[]",3,1,"(73736,74249)"
"[{49, 12930, 15833}]","[]",3,1,"(77191,77761)"
"[{49, 12930, 16218}]","[]",3,2,"(83756,84270);(83990,84582)"
"[{49, 13042, 15579}]","[]",3,2,"(72764,73547);(73248,73847)"
"[{49, 13557, 16011}]","[]",3,1,"(80506,81010)"
"[{49, 14099, 16011}]","[]",3,2,"(79944,80511);(80126,82021)"
"[{49, 14099, 16012}]","[]",3,1,"(80511,81021)"
"[{49, 14099, 16218}]","[]",3,1,"(84647,85475)"
"[{49, 14934, 16011}]","[]",3,1,"(81036,81551)"
"[{49, 16011, 16012}]","[]",3,1,"(79946,82323)"
"[{49, 16011, 16014}]","[]",3,1,"(79980,80689)"
"[{49, 16012, 16014}]","[]",3,1,"(80127,80689)"
"[{49, 16156, 16218}]","[]",3,1,"(84577,85403)"
"[{49, 16431, 16432}]","[]",3,1,"(87449,88150)"
"[{66, 16011, 16012}]","[]",3,2,"(80106,81192);(80795,81824)"
"[{66, 16431, 16432}]","[]",3,1,"(87449,87982)"
"[{79, 16431, 16432}]","[]",3,1,"(87449,88007)"
"[{111, 16431, 16432}]","[]",3,1,"(87449,88022)"
"[{238, 16431, 16432}]","[]",3,1,"(87449,87953)"
"[{298, 16431, 16432}]","[]",3,1,"(87531,88062)"
"[{439, 16011, 16012}]","[]",3,1,"(80261,80843)"
"[{439, 16431, 16432}]","[]",3,1,"(87628,88150)"
"[{545, 16431, 16432}]","[]",3,1,"(87449,88081)"
"[{648, 770, 1035}]","[]",3,1,"(14232,14905)"
"[{767, 16011, 16012}]","[]",3,3,"(80266,80795);(80592,81211);(80978,81478)"
"[{911, 16431, 16432}]","[]",3,1,"(87529,88060)"
"[{1487, 16431, 16432}]","[]",3,1,"(87449,88102)"
"[{1610, 14934, 16011}]","[]",3,2,"(79944,80451);(80075,80709)"
"[{2239, 16011, 16012}]","[]",3,1,"(81287,82127)"
"[{2311, 16431, 16432}]","[]",3,2,"(87478,88013);(87609,88121)"
"[{2959, 16011, 16012}]","[]",3,2,"(80036,80593);(80381,81169)"
"[{3325, 16431, 16432}]","[]",3,1,"(87494,88142)"
"[{8979, 16011, 16012}]","[]",3,1,"(79947,82323)"
"[{9151, 16431, 16432}]","[]",3,1,"(87489,88147)"
"[{14099, 16011, 16012}]","[]",3,1,"(79946,81668)"
"[{14934, 16011, 16012}]","[]",3,1,"(79946,80761)"
"[{15619, 16011, 16012}]","[]",3,1,"(80301,80894)"
"[{16011, 16012, 16014}]","[]",3,1,"(79980,80963)"
"[{10, 40}]","[]",2,10,"(3224,3837);(3224,4107);(17016,17951);(20883,21383);(20883,21383);(35028,35891);(51221,51732);(59121,59689);(70068,70583);(73787,74287)"
"[{10, 42}]","[]",2,2,"(35124,35638);(74287,74787)"
"[{10, 49}]","[]",2,12,"(3296,3837);(3224,3837);(17047,18077);(21456,22009);(23892,24464);(23892,24668);(34944,35891);(35551,36112);(70719,71294);(73787,74305);(80749,81456);(81115,81686)"
"[{10, 15833}]","[]",2,1,"(77439,77946)"
"[{10, 16011}]","[]",2,2,"(80710,81312);(81115,81617)"
"[{11, 40}]","[]",2,2,"(58760,59308);(66091,66669)"
"[{11, 49}]","[]",2,1,"(66091,66669)"
"[{19, 40}]","[]",2,3,"(20079,21678);(76171,77207);(77207,78497)"
"[{19, 42}]","[]",2,3,"(20504,21050);(21050,21590);(77323,78497)"
"[{19, 49}]","[]",2,3,"(20338,21337);(76156,77207);(77701,78709)"
"[{19, 914}]","[]",2,2,"(76341,77010);(77779,78340)"
"[{19, 15833}]","[]",2,3,"(76440,77264);(76981,77761);(76981,78370)"
"[{20, 49}]","[]",2,2,"(66238,66767);(84424,85028)"
"[{24, 40}]","[]",2,1,"(39193,39711)"
"[{32, 40}]","[]",2,1,"(27759,28305)"
"[{32, 15833}]","[]",2,1,"(77199,78012)"
"[{33, 39}]","[]",2,42,"(3,6569);(6870,7538);(7643,10393);(10092,11123);(10687,12401);(12200,13427);(13318,14012);(14351,18315);(18232,21080);(20650,22426);(22028,24921);(24831,28471);(28406,32218);(32069,32885);(32402,32902);(32545,34759);(34541,36252);(35876,37847);(37486,39543);(39408,40344);(40286,43393);(42984,46095);(45752,47747);(48399,50344);(50224,52165);(51885,53159);(52924,56073);(56277,59324);(58999,63879);(63842,64343);(64022,67527);(67718,71282);(71667,72540);(72238,75541);(75399,77994);(78320,79459);(79459,81855);(81974,84959);(84959,85649);(85482,86366);(86575,87075);(86848,88132)"
"[{33, 40}]","[]",2,1,"(3,88161)"
"[{33, 42}]","[]",2,5,"(3,14672);(14354,32649);(32609,37847);(72767,86492);(86207,88142)"
"[{33, 49}]","[]",2,1,"(4,88132)"
"[{33, 54}]","[]",2,1,"(20328,21005)"
"[{33, 66}]","[]",2,11,"(12932,13452);(17342,17884);(20439,21029);(23697,24600);(54665,55165);(54960,55597);(55230,55804);(70188,70726);(73486,73995);(77897,78661);(84197,84723)"
"[{33, 90}]","[]",2,7,"(42639,43393);(45505,46112);(46363,47371);(55165,55832);(58839,59682);(73427,74618);(77772,78318)"
"[{33, 102}]","[]",2,1,"(2077,2593)"
"[{33, 104}]","[]",2,4,"(16759,17519);(53943,54518);(54351,55359);(55230,56055)"
"[{33, 157}]","[]",2,1,"(12009,12510)"
"[{33, 176}]","[]",2,1,"(73009,74601)"
"[{33, 201}]","[]",2,2,"(15928,16686);(17713,18214)"
"[{33, 226}]","[]",2,13,"(2606,3307);(9349,10290);(17145,17913);(23924,24569);(27480,28070);(35151,35868);(38618,39543);(42202,42931);(46970,47614);(55171,55842);(59316,59957);(63215,64016);(85302,85804)"
"[{33, 238}]","[]",2,2,"(42542,43117);(62355,62855)"
"[{33, 272}]","[]",2,2,"(23861,24467);(24198,24710)"
"[{33, 311}]","[]",2,3,"(5540,6965);(9113,9614);(9342,10432)"
"[{33, 352}]","[]",2,1,"(62378,63238)"
"[{33, 353}]","[]",2,2,"(5531,6833);(6495,7009)"
"[{33, 390}]","[]",2,3,"(34359,36227);(41565,42070);(41763,43214)"
"[{33, 414}]","[]",2,5,"(73615,74122);(73869,74400);(74057,74626);(74297,74797);(74455,74955)"
"[{33, 419}]","[]",2,3,"(58263,58763);(58283,58783);(58374,59419)"
"[{33, 476}]","[]",2,1,"(4056,4655)"
"[{33, 784}]","[]",2,1,"(66339,67072)"
"[{33, 807}]","[]",2,4,"(65539,66057);(66261,66821);(66414,66914);(66524,67156)"
"[{33, 810}]","[]",2,1,"(70026,70657)"
"[{33, 1047}]","[]",2,8,"(12009,13084);(42178,43172);(43326,43888);(43326,43888);(69550,70076);(69550,70076);(69850,70666);(69850,70710)"
"[{33, 1147}]","[]",2,6,"(5715,6619);(6295,6833);(6619,7192);(9625,10768);(20110,20894);(20630,21779)"
"[{33, 1394}]","[]",2,2,"(21102,21696);(65875,66524)"
"[{33, 1716}]","[]",2,1,"(6357,7048)"
"[{33, 1860}]","[]",2,1,"(5953,6605)"
"[{33, 2057}]","[]",2,1,"(15984,16579)"
"[{33, 2239}]","[]",2,2,"(31159,31850);(55291,55955)"
"[{33, 3150}]","[]",2,2,"(58462,59104);(59393,59910)"
"[{33, 3967}]","[]",2,1,"(5841,6478)"
"[{33, 4227}]","[]",2,1,"(58326,58864)"
"[{33, 4345}]","[]",2,1,"(73499,74050)"
"[{33, 5153}]","[]",2,1,"(69936,70517)"
"[{33, 7206}]","[]",2,1,"(38242,38811)"
"[{33, 8588}]","[]",2,1,"(9916,10454)"
"[{33, 8979}]","[]",2,3,"(12179,14146);(79947,80553);(80553,82158)"
"[{33, 9502}]","[]",2,1,"(38221,38850)"
"[{33, 12926}]","[]",2,1,"(72104,72649)"
"[{33, 12936}]","[]",2,2,"(58114,59899);(60280,60780)"
"[{33, 12947}]","[]",2,1,"(38070,38717)"
"[{33, 13042}]","[]",2,1,"(72764,74926)"
"[{33, 14099}]","[]",2,3,"(80510,81060);(80818,81331);(80947,81794)"
"[{33, 14387}]","[]",2,2,"(50249,51274);(51164,51783)"
"[{33, 14873}]","[]",2,2,"(58392,58940);(59082,59590)"
"[{33, 15619}]","[]",2,1,"(80235,80748)"
"[{33, 15833}]","[]",2,1,"(76440,78370)"
"[{33, 16011}]","[]",2,1,"(79944,82270)"
"[{33, 16012}]","[]",2,1,"(79946,82270)"
"[{33, 16218}]","[]",2,1,"(83756,86006)"
"[{33, 16431}]","[]",2,1,"(87449,88144)"
"[{33, 16432}]","[]",2,1,"(87449,88144)"
"[{37, 39}]","[]",2,91,"(3,2545);(2545,3293);(3626,5719);(5466,6213);(5466,6357);(7089,9353);(9241,9853);(9241,10117);(10092,10609);(10092,13884);(13884,14636);(13884,14800);(14501,15266);(14501,16070);(15628,17050);(17154,17884);(17877,20806);(20532,21610);(21288,21788);(21320,21903);(21288,21788);(21320,21903);(21320,23327);(23027,23660);(23027,23660);(23327,23953);(23327,23953);(23714,24294);(23953,24658);(25128,26428);(26216,26962);(26216,27741);(27572,28229);(27572,28416);(28128,28727);(28128,29312);(29135,30659);(30659,31865);(31470,31970);(31865,34599);(34599,35363);(34976,35841);(34976,36023);(35697,38599);(38381,38881);(38424,39010);(38381,38881);(38424,39239);(38424,39443);(39357,39916);(39357,43026);(42670,46369);(46053,46705);(46053,47713);(47679,48210);(47679,50301);(50488,51195);(50952,51617);(50952,52044);(52044,56082);(56082,58555);(58135,58871);(58135,59157);(58958,59568);(58958,59965);(59843,63125);(62786,63286);(62786,63286);(63030,63677);(63030,63677);(63649,64150);(63649,64150);(64055,66817);(66645,67689);(67418,68129);(67418,70653);(70512,71130);(70512,72904);(72471,73171);(72471,73628);(73466,74065);(73466,74979);(74978,77810);(78334,81321);(81504,83992);(83657,85096);(84713,85230);(84825,85583);(84713,85230);(84825,85681);(86029,88011)"
"[{37, 40}]","[]",2,99,"(3,1718);(1566,2545);(2545,3195);(3626,4911);(4735,5395);(7089,7778);(7651,8221);(7778,9067);(8745,9245);(9457,10117);(10481,12138);(11945,12780);(12459,13319);(13143,13644);(13319,13884);(14772,16015);(15685,16537);(17326,17884);(17154,17884);(18226,19788);(19646,20179);(19844,20806);(20532,21109);(20722,21363);(21610,23327);(23327,23873);(23327,23873);(24150,24657);(25128,26225);(26225,26869);(26225,26951);(26216,27062);(26845,27572);(28229,28861);(28229,29268);(29135,30244);(30035,30547);(31051,31865);(31970,32617);(32469,34373);(35469,35969);(35776,38513);(38826,39443);(39387,39916);(39387,41549);(41549,42805);(42805,45949);(46298,46950);(46648,47643);(47185,47686);(48054,50242);(50680,51195);(51164,52044);(52395,53123);(53045,54014);(53931,54451);(54014,55218);(55097,55883);(56082,57866);(57866,58555);(58188,58688);(58301,58871);(58188,58688);(58301,59157);(58958,59550);(58958,59915);(59843,60454);(59843,61802);(61802,62786);(63125,63625);(63125,63677);(63125,63677);(64055,64622);(64055,66137);(65861,66817);(66645,67589);(67444,68047);(67444,69576);(70835,71431);(71431,72804);(72524,73101);(72524,73466);(73466,73980);(73466,73980);(73670,74170);(73736,74754);(75056,75713);(75918,77089);(78334,79584);(79452,80685);(80425,81131);(81851,82359);(82017,83494);(83111,83740);(83661,84587);(84894,85442);(84894,85681);(86029,87136);(87490,88011)"
"[{37, 42}]","[]",2,16,"(845,1566);(7089,7600);(9519,10092);(12672,13203);(16537,17045);(17326,17884);(17326,17884);(18335,18838);(22448,22948);(27572,28128);(27572,28128);(29288,29839);(30890,31543);(36136,37072);(80425,81131);(82168,82669)"
"[{37, 49}]","[]",2,61,"(1677,2233);(4660,5241);(7089,7726);(8387,8887);(10481,11376);(11058,11704);(11748,12505);(15001,15521);(15199,15761);(17326,17884);(17326,17884);(18316,18862);(21451,22105);(21451,22277);(21451,22327);(23327,23905);(24150,24657);(25128,26216);(28229,28864);(28229,29135);(29135,30107);(32978,33759);(35956,36804);(36547,37170);(36962,37573);(37832,38431);(38881,39443);(39777,40356);(40036,40791);(41549,42834);(42834,43393);(43731,44499);(48179,49636);(50488,51008);(52335,52980);(53333,54122);(53784,54706);(55133,55883);(56082,57636);(58231,58834);(58231,58834);(58958,59461);(58958,59461);(59157,59843);(59843,60454);(59843,60773);(60519,61404);(61103,61611);(63037,63625);(63037,63677);(63030,63677);(64851,65562);(66988,67589);(67551,68812);(70835,71431);(71676,72191);(79984,80486);(82168,82669);(84894,85555);(84894,85647);(86029,86815)"
"[{37, 15833}]","[]",2,1,"(76440,76976)"
"[{37, 16011}]","[]",2,2,"(79944,80486);(80425,81321)"
"[{37, 16218}]","[]",2,1,"(84117,84619)"
"[{38, 39}]","[]",2,16,"(769,1285);(7736,8489);(28756,29256);(36516,37149);(38364,39021);(45093,45593);(51213,51922);(53928,54823);(56046,56547);(56416,57012);(56416,57012);(56747,57332);(56747,57332);(67635,68413);(75972,76511);(79552,80261)"
"[{38, 40}]","[]",2,2,"(56418,56966);(56416,56966)"
"[{39, 40}]","[]",2,1,"(3,88140)"
"[{39, 42}]","[]",2,3,"(3,6770);(6564,37847);(72767,88134)"
"[{39, 49}]","[]",2,2,"(4,6870);(6569,88132)"
"[{39, 66}]","[]",2,1,"(56238,56907)"
"[{39, 90}]","[]",2,12,"(18824,19471);(38609,39121);(38750,39363);(39682,40302);(45557,46083);(46363,47116);(47027,47555);(57094,57690);(69002,69574);(72881,73459);(72986,73486);(74863,75644)"
"[{39, 104}]","[]",2,3,"(17219,18073);(53943,55277);(55277,56286)"
"[{39, 106}]","[]",2,1,"(18032,18743)"
"[{39, 111}]","[]",2,73,"(18,2548);(2360,3036);(2360,3426);(3256,3812);(3256,5710);(7042,9016);(10184,13293);(12951,13507);(12951,13507);(13213,14058);(13822,14452);(13822,17137);(16986,17486);(16986,17486);(17089,17775);(17089,18053);(18728,21608);(21459,22103);(21459,22189);(22103,22603);(22103,23434);(23045,24058);(23753,24383);(23753,24444);(24877,26801);(26921,27456);(27288,27897);(27288,28211);(28557,30854);(30587,31223);(30970,31709);(30970,31763);(32020,34294);(34541,36004);(35803,38667);(38513,39443);(39443,40232);(39443,42361);(41950,42938);(42822,43528);(43471,43988);(43471,46499);(46150,47447);(48133,48779);(49080,51416);(51070,51915);(51070,52066);(52044,55999);(56335,59007);(59075,59993);(59993,63104);(62774,63545);(62774,63684);(64085,67769);(67542,68262);(67542,70408);(70797,71302);(71302,72604);(72404,72961);(72404,73357);(73040,73690);(73040,74073);(73618,74118);(73835,74451);(73618,74118);(73835,74451);(73835,74779);(74754,77826);(78374,82282);(82282,85030);(84894,86006);(85761,86328);(85761,88032)"
"[{39, 171}]","[]",2,67,"(28,1616);(1449,3293);(3261,3761);(3261,6403);(7070,9325);(9208,9871);(10110,17915);(17915,20333);(20307,21238);(21810,24712);(25019,26588);(26588,27088);(26588,27424);(27231,27732);(27309,27908);(27231,27732);(27309,28151);(27309,28151);(28603,30734);(30262,31120);(30262,32070);(31891,32539);(31891,32965);(32539,34236);(34203,35052);(34203,35328);(34964,35872);(35872,38730);(38344,39141);(38344,39357);(39764,41816);(41627,42245);(41627,42245);(41962,42740);(41962,43626);(43583,46649);(47058,47619);(47581,48083);(47581,48083);(47998,50344);(50099,50675);(50099,51015);(51429,51979);(52381,53237);(52960,54284);(54662,55285);(55107,55761);(55107,55859);(56237,58469);(58098,58758);(58098,58997);(60210,61410);(61008,62946);(63223,67538);(67538,71038);(71674,73580);(73206,73963);(73206,74420);(74964,77317);(77038,77873);(78295,80556);(80274,80971);(80274,81384);(80971,81876);(80971,81876);(82334,85718);(85718,88115)"
"[{39, 176}]","[]",2,1,"(73783,74784)"
"[{39, 226}]","[]",2,16,"(2668,3343);(17254,18053);(24131,24921);(27218,28337);(31197,31947);(35400,36301);(35956,36603);(36193,36705);(38780,39585);(46955,47679);(55369,55902);(59387,59994);(63223,63889);(70590,71577);(85074,85731);(85472,86028)"
"[{39, 271}]","[]",2,2,"(43083,43710);(46838,47643)"
"[{39, 272}]","[]",2,1,"(43017,43701)"
"[{39, 287}]","[]",2,30,"(11485,12268);(18300,18870);(19179,19692);(19179,19692);(25458,25958);(25618,26118);(25618,26118);(29346,29860);(29587,30148);(29587,30148);(32685,33204);(32961,33534);(32961,33534);(36281,36960);(36928,37428);(36928,37428);(44706,45343);(51209,51855);(60420,60923);(64202,64702);(68769,69342);(70616,71148);(76251,76759);(81118,81795);(82805,83792);(83607,84149);(83607,84293);(85537,86045);(85771,86414);(85771,86414)"
"[{39, 311}]","[]",2,1,"(13271,13827)"
"[{39, 352}]","[]",2,2,"(62373,62899);(62762,63307)"
"[{39, 372}]","[]",2,3,"(1060,1664);(40113,40659);(48221,48800)"
"[{39, 390}]","[]",2,6,"(33855,34359);(34638,35339);(35057,36017);(42407,42986);(42631,43131);(42816,43668)"
"[{39, 414}]","[]",2,1,"(73849,74633)"
"[{39, 648}]","[]",2,1,"(14231,15117)"
"[{39, 770}]","[]",2,1,"(14013,15057)"
"[{39, 791}]","[]",2,3,"(20616,21365);(43148,43699);(63182,63823)"
"[{39, 807}]","[]",2,2,"(65878,66752);(66575,67432)"
"[{39, 1035}]","[]",2,1,"(14013,14903)"
"[{39, 1147}]","[]",2,3,"(20179,20682);(20360,21051);(20812,21448)"
"[{39, 1328}]","[]",2,5,"(425,1042);(10886,11766);(14956,15720);(18945,19445);(21696,22250)"
"[{39, 2239}]","[]",2,4,"(24138,24782);(31017,32218);(35265,35969);(81259,81878)"
"[{39, 3150}]","[]",2,2,"(58462,59007);(59344,59892)"
"[{39, 5153}]","[]",2,2,"(69932,70512);(70325,71397)"
"[{39, 8979}]","[]",2,3,"(12661,14143);(79947,80553);(80553,82282)"
"[{39, 12926}]","[]",2,6,"(44508,45103);(56817,57320);(72104,72633);(79036,79548);(82936,83478);(83411,83940)"
"[{39, 12930}]","[]",2,1,"(76784,77416)"
"[{39, 12936}]","[]",2,3,"(57806,59227);(59037,59900);(59799,60890)"
"[{39, 13042}]","[]",2,1,"(72764,74944)"
"[{39, 14387}]","[]",2,3,"(49618,50913);(50714,51269);(51123,52136)"
"[{39, 15833}]","[]",2,1,"(76440,78320)"
"[{39, 16011}]","[]",2,1,"(79944,82247)"
"[{39, 16012}]","[]",2,1,"(79946,82193)"
"[{39, 16218}]","[]",2,1,"(83756,86020)"
"[{39, 16431}]","[]",2,1,"(87449,88140)"
"[{39, 16432}]","[]",2,1,"(87449,88140)"
"[{40, 42}]","[]",2,2,"(3,38178);(72767,88158)"
"[{40, 46}]","[]",2,2,"(56764,57264);(82415,82924)"
"[{40, 49}]","[]",2,1,"(4,88160)"
"[{40, 50}]","[]",2,17,"(25118,25619);(25486,26017);(29123,30594);(31082,31688);(31082,31688);(32219,32941);(33184,33991);(36275,36775);(37136,37637);(37136,37637);(37270,37859);(48001,48508);(71336,71846);(71286,71846);(72208,72901);(78432,79287);(82396,82934)"
"[{40, 54}]","[]",2,4,"(19568,21131);(20801,21343);(37886,38570);(76779,77898)"
"[{40, 61}]","[]",2,21,"(1110,1816);(1110,3682);(5484,6003);(5802,6441);(6162,6962);(7710,8222);(12541,13062);(20465,21038);(20465,21235);(23869,24691);(37621,39307);(42778,43898);(53906,55914);(55660,56160);(57109,57741);(59637,60156);(61502,62177);(72797,73396);(72979,73558);(73234,74679);(74272,74772)"
"[{40, 66}]","[]",2,39,"(335,1045);(1971,3380);(3272,4920);(6020,6644);(6373,6873);(6644,8072);(7678,8741);(8467,9011);(8642,9714);(10109,10983);(10627,11254);(11778,14552);(14369,15799);(16800,18485);(18180,19386);(19143,20008);(20259,37290);(36955,40302);(40526,41047);(40456,41047);(40653,42234);(41889,50409);(50409,53242);(53450,58226);(58121,59907);(59517,60078);(59881,61893);(61487,64722);(64459,69954);(69549,72047);(71802,73085);(72676,73177);(72840,74725);(75585,76317);(75984,79128);(78881,82298);(83331,85707);(85414,86672);(87122,88149)"
"[{40, 76}]","[]",2,1,"(16193,16989)"
"[{40, 77}]","[]",2,1,"(23366,24452)"
"[{40, 79}]","[]",2,8,"(19381,21883);(45487,46537);(46524,47029);(46831,48375);(48630,49175);(48630,49175);(85920,86527);(87366,88120)"
"[{40, 80}]","[]",2,32,"(2520,3151);(2730,3230);(3058,3601);(9541,10237);(13367,13916);(13367,14260);(16989,17794);(24205,25015);(25384,26214);(26792,27529);(27393,28337);(30927,31630);(30927,31630);(31325,31860);(33083,33829);(34652,35159);(35314,36253);(38285,39727);(43246,43756);(46308,47485);(47318,47894);(63216,64175);(66352,66852);(66852,67472);(66852,67532);(70194,71067);(70756,71257);(70870,71751);(73771,74748);(77822,78438);(84472,85263);(84472,85340)"
"[{40, 90}]","[]",2,51,"(15,870);(998,4972);(4847,5382);(5382,6427);(6040,6540);(6248,7023);(6576,7217);(7023,10353);(10024,10531);(10220,11325);(11487,12710);(12912,14054);(13733,14866);(14509,15356);(15157,16439);(16989,20387);(20008,20728);(20868,22754);(22400,22900);(22531,24870);(25034,25966);(25865,26520);(27280,29244);(30781,31653);(31274,31774);(32904,33898);(35090,36985);(36658,37240);(36951,37914);(37706,38243);(37914,44652);(44529,49945);(49724,50423);(50213,56048);(55908,56524);(55908,66262);(66124,67627);(67614,69736);(69642,70142);(70621,80168);(80129,80696);(80129,81531);(81197,81851);(81472,82332);(82923,83642);(82923,84605);(84244,84750);(84561,85551);(85797,87459);(87217,88109);(87217,88109)"
"[{40, 95}]","[]",2,2,"(2519,3374);(31092,31960)"
"[{40, 102}]","[]",2,54,"(2077,2795);(2455,2959);(4784,5310);(4986,5487);(5379,6148);(12773,13412);(13633,14315);(15765,16278);(17511,18086);(17511,18288);(17511,18288);(20774,21927);(27842,28346);(32177,32873);(32937,33449);(35159,35777);(35479,36067);(38217,38717);(38370,39906);(41256,42483);(42233,42881);(43443,44313);(44085,44588);(50945,51532);(51134,52067);(51926,52639);(53150,53804);(55814,56331);(58301,59106);(58301,60208);(60040,61020);(61020,61895);(62124,63352);(63470,64363);(64569,65163);(64894,65394);(65912,66442);(65901,67209);(66863,67458);(67748,68287);(67958,68458);(69491,69991);(69491,69991);(69555,70681);(70779,71626);(71984,72946);(73952,74877);(74742,75264);(76805,77373);(77036,77955);(79359,80092);(80469,81397);(81238,82278);(84538,85289)"
"[{40, 104}]","[]",2,2,"(16529,18234);(53943,56286)"
"[{40, 111}]","[]",2,89,"(18,1371);(2019,2548);(2389,2907);(2506,3036);(2360,2907);(2506,3256);(3426,4834);(4568,5509);(7042,7545);(7268,8221);(8473,9009);(10771,12260);(12260,13019);(13405,14058);(15454,16457);(16407,17137);(17456,18053);(18999,19746);(20769,21483);(21459,22014);(21459,22014);(22129,22682);(22103,23236);(23753,24274);(23753,24274);(25451,25997);(25722,26617);(27288,27897);(27288,28323);(28557,29918);(29720,30335);(31070,31709);(31070,31763);(32208,33293);(32985,34233);(35067,36004);(35803,36411);(35803,36837);(36461,37135);(37673,38513);(38802,39443);(39766,40581);(40121,40622);(40581,41900);(42162,42682);(43859,44401);(44151,45633);(45524,46333);(48133,48779);(49080,50001);(51070,51741);(51070,52066);(52360,53150);(52927,54102);(53784,54439);(54662,55196);(55168,55999);(56335,57104);(56937,57600);(57947,58858);(60296,61088);(60885,61539);(61360,62254);(62051,62842);(62842,63545);(62842,63684);(64085,66086);(65696,66752);(66752,67542);(67695,69720);(70797,71302);(71771,72360);(73334,73884);(73334,73967);(73835,74451);(73835,74451);(73835,74779);(74779,75776);(75723,77592);(78497,79177);(79502,80662);(80292,80840);(80759,81259);(81117,81868);(82872,83475);(83772,84894);(84894,85761);(86006,87034);(87273,88032)"
"[{40, 118}]","[]",2,5,"(9126,9649);(12957,13842);(16722,17270);(21024,21720);(24060,24560)"
"[{40, 124}]","[]",2,5,"(16299,16867);(36510,37366);(46783,47733);(47300,47929);(68029,68623)"
