pattern_components,pattern_gaps,pattern_size,intervals_count,intervals
"[{1097, 2380}]","[]",2,107,"(28537,29211);(31622,32229);(75240,76202);(79454,80049);(90781,91394);(91268,91768);(101402,102285);(102464,102972);(191737,192468);(198020,198532);(198020,198532);(198437,198937);(198437,198937);(213519,214188);(213519,214188);(222245,223087);(242014,242535);(248518,249178);(264885,265533);(274879,275749);(292081,292619);(293013,293524);(297132,297985);(297985,299158);(299079,299962);(299634,300151);(303936,304475);(304382,304965);(304382,305210);(305476,306151);(308592,309181);(309014,309932);(314382,315341);(319193,319881);(319801,320715);(329801,330527);(334526,335052);(336525,337026);(342165,342684);(346902,347684);(347986,348591);(365489,366235);(365838,366406);(366186,366695);(367843,368840);(369507,370135);(374404,375097);(376478,377243);(378357,378952);(382717,383237);(385741,386666);(393350,393860);(396018,396806);(397519,398456);(399266,400237);(402677,403384);(403998,404735);(405165,405915);(411636,412489);(422596,423407);(423650,424272);(423922,424525);(424394,425086);(425082,425602);(425082,425933);(425890,426486);(425890,427245);(427408,428017);(430372,430872);(430678,431277);(431472,432153);(431962,432530);(435162,435713);(437695,438627);(438374,438891);(440126,440918);(441669,442545);(442545,443293);(445291,445886);(447859,448462);(453667,454490);(454490,455098);(455254,456170);(460289,461389);(470678,471260);(473221,473721);(473362,473982);(473221,473721);(473362,473982);(473721,474222);(478310,479432);(481145,481646);(482980,483845);(484036,485004);(484720,485413);(488678,489476);(489921,490769);(502058,502830);(503269,503915);(505255,505843);(508761,509484);(511831,512719);(520911,521667);(523987,524753);(525276,526017);(529709,530505);(532562,533079)"
"[{1097, 2399}]","[]",2,2,"(460438,460938);(504698,505208)"
"[{1097, 2428}]","[]",2,4,"(167837,168417);(168231,168763);(261081,261626);(521242,521742)"
"[{1126, 2183}]","[]",2,536,"(0,978);(681,1303);(2487,2988);(2487,2988);(2880,3911);(3564,5791);(7494,8034);(7494,8121);(7924,8518);(7924,8688);(10208,10708);(10208,10708);(11283,11962);(12403,12980);(12572,13473);(13806,15130);(15038,15549);(15383,16361);(16276,17697);(18044,18626);(18969,20480);(21691,22312);(21691,22598);(24587,25122);(24965,25577);(25364,27059);(26694,27586);(27524,28312);(28444,28974);(28444,29522);(29140,30417);(30605,32100);(31711,32253);(32015,32515);(32015,32869);(32564,33123);(33352,34789);(35598,36417);(38032,38821);(39174,40390);(40197,40803);(41201,41913);(41903,42752);(42894,43766);(43437,44277);(44007,44923);(44760,45260);(45208,45753);(45208,45753);(46633,47168);(47773,49046);(48792,49990);(51109,52168);(51819,52387);(51819,52387);(52127,52632);(52802,53410);(52802,53809);(53327,53835);(53536,54203);(54337,54849);(54337,54849);(54337,54849);(54660,55592);(56882,57525);(57343,57843);(58118,59094);(58881,59450);(58881,59863);(59966,60504);(60292,60958);(60292,60958);(60690,61195);(60958,61993);(64079,65066);(65632,66301);(65997,66754);(65997,66930);(66671,67194);(66930,68668);(68294,68795);(69772,70314);(70640,71838);(71830,72863);(73106,74243);(73959,76255);(76644,77884);(77855,78503);(77855,80108);(79911,80437);(80355,80887);(80355,80887);(80566,81800);(82582,83100);(82582,83100);(82832,83966);(83724,84236);(83966,84729);(84649,85394);(85529,87151);(86784,87340);(86784,87340);(87151,88385);(88823,89737);(90628,92163);(93159,93671);(96601,97139);(97620,98861);(99442,101831);(101703,102637);(102887,104189);(103734,104261);(104189,104690);(104189,105119);(104957,105870);(105595,106255);(105968,106512);(106389,107411);(107104,107609);(108336,109756);(109756,110710);(112367,112867);(113851,115253);(115599,117075);(118665,119436);(119208,119734);(119436,120458);(121107,122223);(123859,124733);(124549,125324);(124549,126017);(125856,126459);(125856,126557);(127351,127863);(127289,128621);(129030,130453);(131003,131736);(133473,134481);(134322,134831);(134322,135057);(138684,139284);(138684,139284);(141424,142210);(141907,142683);(141907,142683);(142683,143366);(143985,145202);(146226,147281);(147480,148833);(148723,149321);(148723,149321);(149002,149774);(149002,150011);(149758,150756);(150966,151628);(151904,153024);(152806,153786);(153635,154184);(153553,154422);(154641,156036);(155741,156577);(157635,158443);(158643,159515);(159350,160369);(160284,161208);(160770,161638);(160770,163758);(164029,164923);(164651,165402);(164651,165402);(165402,165902);(165401,166939);(167679,171540);(171267,171811);(171267,171811);(171811,172311);(171811,172521);(171811,176352);(176352,177904);(177724,178251);(177904,181014);(180838,181480);(180838,182921);(183576,184560);(184280,185831);(185629,187053);(186825,187650);(186825,188098);(188651,190854);(190674,191328);(190674,191328);(191127,192707);(193536,196878);(196878,198678);(198439,199032);(198439,199032);(198884,200092);(199911,200551);(199911,202425);(202388,203573);(203380,205126);(204903,205598);(206137,207411);(207823,208466);(207823,209079);(210059,210595);(209986,210595);(210595,212568);(212478,213283);(212478,213283);(213564,215205);(215689,216887);(216769,217321);(217116,217957);(218743,219579);(220200,220939);(220200,220939);(220200,221396);(221722,223369);(224121,224695);(224121,225137);(225697,227004);(227197,228357);(228626,229200);(230660,231160);(230758,232224);(233223,234157);(234267,234767);(234267,234767);(234267,234767);(234917,236273);(237237,238131);(238041,239119);(240654,241559);(241935,242768);(243282,244307);(244639,245337);(245279,245833);(245279,245833);(245658,246261);(247673,248262);(247673,248365);(248100,248600);(248599,249440);(253866,255179);(255603,256482);(256737,258302);(258513,259013);(258513,259650);(260300,260812);(260300,260812);(260743,261876);(261677,262510);(262273,262969);(262273,263230);(263482,264228);(265373,267815);(269701,270237);(270613,271591);(272045,272997);(272803,273333);(272803,273716);(274772,275373);(275198,275719);(275198,275719);(276624,277175);(277728,278662);(278898,279460);(281576,282745);(282360,283510);(283981,284520);(284345,284944);(284992,285689);(284992,285750);(286691,287487);(287954,288513);(288696,289206);(288696,289206);(289433,290014);(289701,290205);(289922,291369);(291409,292414);(292068,292838);(292068,293554);(293457,293982);(293457,293982);(293734,294277);(293734,294277);(293982,294599);(294163,294686);(293982,294599);(294163,294686);(294528,295054);(294163,294686);(294528,295054);(294528,295054);(294838,295697);(295502,296043);(296150,297786);(297515,298029);(297785,298435);(297785,298435);(298180,298704);(298435,299110);(298387,299285);(299708,300700);(302617,303223);(304535,305082);(305509,306832);(307166,307697);(308590,309390);(311342,313236);(315280,316232);(316669,317169);(316669,317305);(316669,317406);(317305,318223);(318151,319327);(318909,319585);(319287,320032);(319852,320738);(320587,321167);(320893,321406);(321348,321848);(321348,321848);(321549,322126);(321549,322357);(322559,323080);(323771,324390);(325659,326645);(327117,327883);(328171,329009);(328901,329662);(329255,330048);(329255,330048);(331905,332405);(332659,333502);(333498,334603);(334603,335495);(335858,336404);(336173,336897);(337590,338462);(338617,339564);(340905,341463);(341183,342121);(345980,346741);(346725,348057);(348195,348696);(348195,348696);(348663,349163);(348663,349163);(351742,352252);(353025,353793);(355144,356108);(355703,356494);(355703,356494);(356692,357332);(363842,364342);(365398,366008);(366008,366767);(367650,368596);(368907,369419);(369553,370209);(369551,370382);(371220,372133);(372223,373200);(377241,377915);(378295,379308);(383887,384539);(387355,388016);(388364,389046);(389010,389890);(391031,391684);(393349,393995);(394899,396115);(395961,396510);(395960,397739);(397415,398381);(398014,398705);(398014,399033);(399303,400297);(399883,400720);(400687,401649);(401553,402053);(401553,402053);(401879,402862);(403747,404294);(403747,404555);(404502,405267);(405250,405886);(405250,405886);(405683,406197);(405835,406485);(405835,406485);(406751,407424);(410641,411549);(411177,411677);(411497,412022);(411177,411677);(411497,412022);(411497,412108);(412368,413534);(414748,415549);(416074,416842);(417117,418080);(419045,420123);(421744,422277);(422953,424055);(423786,424287);(425318,426064);(426064,427163);(427374,428292);(428486,429061);(429439,430835);(431234,431737);(431491,431991);(431707,432433);(432055,433146);(435737,436489);(438564,439095);(439694,440210);(440164,440892);(440164,441093);(441423,441981);(442678,443304);(443186,443711);(443186,443711);(444773,445560);(447620,448256);(448109,449148);(449109,449818);(452819,453562);(453359,453919);(453359,454298);(454100,454841);(454100,455067);(455444,456269);(457387,458179);(458140,458816);(458587,459798);(459595,460379);(460044,461476);(464033,464673);(464499,465223);(465509,466577);(467762,468262);(467689,468567);(468823,469536);(469226,469985);(469226,470872);(471038,471722);(472713,473576);(472713,473576);(473201,473701);(473527,474027);(474366,474879);(474801,475342);(477962,478833);(479405,480287);(480054,480559);(482147,482711);(482413,483079);(482413,483079);(484714,485235);(484714,485235);(485207,485708);(485207,485708);(485883,486849);(487075,487575);(487319,487861);(487732,488248);(488073,488576);(488475,489182);(489159,489863);(489159,489863);(490032,490951);(490813,491355);(490813,491355);(491355,492086);(493616,494267);(494136,494665);(494136,494665);(494665,495222);(495514,496297);(495985,496841);(496785,498465);(499014,499831);(501228,501866);(504914,505504);(505693,506311);(506591,507338);(506591,507744);(508764,509526);(509314,510334);(509980,510483);(510124,510776);(510776,511534);(511534,512283);(512575,513198);(514416,516162);(517339,517842);(517339,518066);(517339,518066);(517339,518066);(517841,518341);(517841,518341);(518066,518721);(517841,518341);(518066,518721);(520394,521082);(521082,521691);(521082,521755);(522717,523442);(524070,525027);(524726,525377);(524726,526189);(525993,526711);(528239,528846);(528239,528846);(529225,529996);(531145,532137);(531799,532435);(532586,533121);(532586,533121);(532910,533789);(534332,535035);(535035,535798);(536297,536817);(536297,536817);(536599,537114);(536761,537554);(536761,537741);(538311,538831);(538242,538913);(538628,539180);(538628,539180)"
"[{1126, 2428}]","[]",2,2,"(167837,168417);(185893,186458)"
"[{1131, 2167}]","[]",2,59,"(324912,325598);(330077,330911);(330785,331364);(330785,331705);(332025,332530);(332916,333653);(335434,336405);(338706,339347);(339228,340084);(341529,342325);(343724,344611);(344292,345128);(345121,345623);(345121,345623);(345908,346650);(346441,347093);(346441,347093);(347336,348146);(347912,348518);(347912,348981);(348615,349372);(348615,349372);(350364,350903);(354311,354847);(354847,355389);(356809,357535);(358161,359015);(359015,359654);(362811,364459);(365097,366303);(368998,369767);(369516,370159);(369516,370159);(370641,371284);(374717,375250);(375025,375525);(375092,375749);(375025,375525);(375092,375749);(375092,375995);(377224,378037);(378420,378921);(378525,379148);(378525,379148);(384648,385504);(386503,387209);(393822,394411);(397560,398755);(441688,442452);(443545,444343);(450083,450765);(474614,475781);(483042,483629);(483329,483992);(483329,484207);(493567,494076);(499175,499688);(514469,514969);(531844,532588)"
"[{1142, 2363}]","[]",2,267,"(3,1117);(923,1510);(923,2930);(2639,3252);(2639,4086);(4086,5964);(5566,6257);(5566,8091);(7820,10795);(10588,11151);(10588,12025);(11958,13443);(13315,13943);(13315,16627);(16551,18694);(18580,19166);(18580,19166);(18903,20817);(20701,21314);(20701,24394);(24286,24892);(24286,25938);(25543,26056);(25543,26056);(25938,27001);(26757,27673);(27337,28150);(27337,31055);(30622,31256);(30622,33223);(33133,33988);(33582,34197);(33582,34590);(34387,35074);(34387,35869);(35529,36106);(35529,40457);(40365,41821);(41820,42640);(43056,43868);(45242,46146);(46033,47364);(48655,49618);(51800,52304);(52062,52922);(52821,53636);(56137,56825);(57633,58768);(58765,59479);(61365,62206);(65733,66649);(73156,74270);(74249,74749);(74249,75180);(74866,75545);(74866,75784);(82854,83426);(87078,87675);(300653,301321);(307499,308265);(309626,310464);(311324,311887);(312723,313566);(313331,313857);(313331,313857);(317767,318509);(321538,322529);(322322,323202);(323025,323667);(323025,323667);(326316,327037);(326767,327611);(328142,328906);(329152,329994);(329752,330439);(329752,332889);(332769,333344);(332769,333872);(333632,334316);(333632,334689);(334556,335610);(335215,336110);(335215,336421);(336630,337319);(337855,339940);(340439,342255);(342021,342614);(342021,342614);(342614,344083);(344416,345141);(345941,349255);(349675,350382);(352051,352919);(352806,353884);(353884,356133);(356954,357913);(357913,358413);(357913,358635);(358632,359466);(359403,359905);(359403,359905);(360298,361594);(361594,362364);(363035,363780);(364883,366949);(367692,369234);(368814,369705);(368814,370212);(370053,370553);(370053,370892);(371181,373002);(374045,374755);(374414,375096);(374414,375772);(376994,377590);(377590,378454);(379872,380572);(381032,382481);(383635,384610);(384610,385611);(385455,386088);(385455,386343);(387430,388020);(388210,389757);(391990,393062);(392828,393460);(392828,393759);(393425,394070);(393425,394070);(394550,395109);(394997,396210);(396113,396940);(397838,399221);(398988,399498);(398988,399498);(400848,401633);(401364,402064);(401364,403579);(404222,405259);(404922,405671);(404922,406491);(406325,406831);(406325,406831);(406830,407777);(407772,408275);(407772,408275);(407987,408752);(407987,409128);(408902,410084);(410084,411858);(411714,412491);(415062,415900);(415894,416550);(416550,419150);(419132,420089);(420088,420928);(421346,421923);(422119,424341);(426382,428355);(429460,431034);(431034,432178);(432177,433400);(434164,435176);(434791,435470);(434791,435925);(436386,438212);(438964,439508);(439246,439749);(439246,439749);(439692,440736);(440926,441539);(441820,442664);(442953,443770);(443770,444358);(444085,444707);(444085,445170);(444861,445666);(444861,446180);(446107,446998);(446998,448154);(448120,448971);(449285,450649);(450318,451009);(450318,451009);(451005,451748);(451612,452113);(451612,452436);(452436,453297);(452964,453745);(452964,454919);(454905,455746);(456066,456802);(457000,457853);(458004,459065);(459712,460886);(461078,461964);(462730,464310);(465583,467578);(468050,468609);(469573,470311);(470045,470806);(470045,471413);(472925,473468);(473827,474475);(474269,474920);(474269,474920);(475808,476699);(477156,478389);(478894,479895);(480267,482012);(481903,483205);(483036,483658);(483036,483892);(484165,486002);(486490,487065);(486918,487978);(487757,488418);(487757,489381);(489692,490492);(490155,491177);(491578,492894);(493260,494645);(495453,496363);(496285,497168);(496968,497593);(496968,500256);(500711,501311);(501016,501695);(501016,502946);(503810,504635);(504417,506259);(506970,510099);(511103,511999);(511650,512598);(512238,512738);(512238,512738);(512458,513094);(512458,513094);(515137,516960);(517524,519216);(519216,520162);(520338,520995);(521378,522112);(521785,522319);(521785,522799);(522664,523253);(522664,523253);(523018,523667);(523018,523667);(523424,523976);(523424,523976);(523666,524574);(524385,525646);(525459,525965);(525459,526448);(526448,526974);(526974,527701);(527701,528932);(528884,529482);(529420,529963);(529420,530737);(530819,531880);(531532,532358);(531532,533767);(534888,538254);(538447,539286);(539569,540424)"
"[{1156, 1317}]","[]",2,12,"(140492,141112);(153485,154106);(321139,321666);(321467,322025);(321467,322025);(340872,341387);(344311,344831);(361527,362295);(377803,378687);(434337,434980);(440638,441240);(474248,474831)"
"[{1156, 1324}]","[]",2,13,"(58025,58628);(140492,141112);(153485,154106);(321139,321666);(321467,322025);(321467,322025);(340872,341387);(344311,344831);(361527,362295);(377803,378687);(434337,434980);(440638,441240);(474248,474831)"
"[{1165, 1703}]","[]",2,20,"(8572,9365);(17396,18096);(29471,29972);(73307,73906);(101290,101889);(131139,131957);(147581,148148);(171284,171908);(198079,198603);(223090,224017);(276118,276693);(329655,330256);(379896,380603);(444818,445439);(456746,457435);(496025,496683);(496306,496976);(496306,496976);(502587,503090);(517909,518455)"
"[{1165, 2231}]","[]",2,39,"(8477,9365);(11675,12319);(17396,18096);(19161,19763);(25150,25650);(29471,29972);(32311,33148);(73307,74124);(88004,88614);(101290,102169);(114339,115205);(116735,117235);(131139,131957);(147291,148148);(158567,159068);(171284,171908);(198079,198603);(198079,198603);(198828,199410);(199410,200108);(223090,224017);(228880,229451);(276118,276693);(329655,330254);(329655,330256);(333968,334508);(379896,380925);(430170,430677);(441979,442855);(444595,445439);(456522,457072);(456746,457435);(473297,473859);(483831,484446);(496025,496683);(496306,496976);(502463,503090);(517787,518674);(539480,539981)"
"[{1182, 2380}]","[]",2,1,"(529709,530398)"
"[{1189, 2316}]","[]",2,22,"(3064,3605);(6743,7275);(8557,9438);(12408,13374);(13926,14733);(83900,84662);(100352,100943);(100726,101263);(100726,101263);(124784,125293);(135424,135988);(146871,147745);(157562,158320);(169554,170069);(181886,182873);(419099,419651);(435659,436354);(485956,486727);(502677,503261);(515591,516453);(521351,521927);(523225,523742)"
"[{1191, 1360}]","[]",2,3,"(3144,3667);(89589,90212);(106718,107218)"
"[{1191, 1943}]","[]",2,4,"(3144,3667);(89589,90212);(106718,107218);(117059,117579)"
"[{1191, 2395}]","[]",2,1,"(155762,156300)"
"[{1193, 2123}]","[]",2,1,"(202664,203168)"
"[{1193, 2254}]","[]",2,1,"(202664,203168)"
"[{1215, 1594}]","[]",2,12,"(136656,137395);(156662,157311);(170498,171061);(182712,183899);(192899,193421);(205623,206325);(205583,206325);(218131,218638);(271956,272489);(306884,307391);(470139,470858);(511677,512409)"
"[{1215, 1680}]","[]",2,2,"(209833,210436);(218130,218637)"
"[{1215, 1816}]","[]",2,19,"(56957,57457);(82092,82592);(108725,109225);(110901,111401);(119637,120325);(123650,124342);(130434,131039);(136923,137534);(156422,157311);(166791,167578);(182506,183955);(205814,206446);(218131,218638);(255027,255579);(270075,270589);(270195,270900);(449676,450258);(449879,450717);(470306,471008)"
"[{1215, 1981}]","[]",2,2,"(182781,183362);(218131,218638)"
"[{1215, 2123}]","[]",2,4,"(156534,157301);(166869,167560);(182700,183655);(218164,218762)"
"[{1215, 2150}]","[]",2,4,"(182768,183348);(182768,183348);(183014,183655);(218165,218762)"
"[{1215, 2269}]","[]",2,1,"(182755,183844)"
"[{1215, 2339}]","[]",2,56,"(182781,183362);(183052,183674);(192900,193421);(196775,197432);(202941,203495);(205623,206325);(209576,210278);(218131,218638);(223022,223619);(226532,227103);(226782,227293);(252605,253160);(255067,255606);(270193,270732);(282415,283168);(289784,290468);(296717,297322);(300057,300561);(303861,304794);(306587,307736);(307478,307978);(312867,313422);(319874,320433);(321652,322369);(325152,325692);(326384,326997);(327274,327922);(327775,328357);(329793,330459);(337309,337809);(337669,338562);(342046,342911);(352797,353306);(363242,363886);(365139,365745);(378658,379387);(420767,421470);(430355,430878);(441151,441881);(446828,447330);(447109,448055);(449407,451019);(461951,462610);(462857,463357);(466207,466776);(470140,471010);(473412,474195);(477031,477749);(478877,479380);(480484,481035);(497544,498523);(501507,502361);(511786,512679);(515891,516840);(519303,519981);(531583,532449)"
"[{1215, 2400}]","[]",2,1,"(218013,218609)"
"[{1235, 1605}]","[]",2,21,"(6385,7072);(8187,8856);(8187,9058);(11473,11979);(12294,12854);(23567,24387);(130945,131531);(167955,168492);(342598,343104);(358315,358966);(374468,375000);(446284,446999);(463163,463750);(466395,467153);(477701,478337);(486015,486586);(516096,516781);(517500,518019);(519453,519962);(523601,524543);(529320,529849)"
"[{1235, 1958}]","[]",2,1,"(446076,446726)"
"[{1235, 2339}]","[]",2,2,"(385853,386413);(519453,519962)"
"[{1236, 1913}]","[]",2,1,"(48912,49673)"
"[{1239, 1241}]","[]",2,1,"(224314,225020)"
"[{1239, 1534}]","[]",2,1,"(224314,225020)"
"[{1239, 1943}]","[]",2,1,"(224314,225020)"
"[{1239, 2232}]","[]",2,1,"(224314,225020)"
"[{1241, 1534}]","[]",2,1,"(224314,225020)"
"[{1241, 1943}]","[]",2,1,"(224314,225020)"
"[{1241, 2232}]","[]",2,1,"(224314,225020)"
"[{1264, 2380}]","[]",2,14,"(299079,299962);(319380,319881);(347033,347684);(347986,348488);(369507,370135);(382719,383237);(397519,398119);(397956,398456);(422596,423132);(440126,440704);(442545,443149);(460289,460919);(490165,490669);(508761,509484)"
"[{1274, 2339}]","[]",2,27,"(179609,180238);(187944,188497);(222997,223503);(224308,225324);(229137,229837);(236205,236705);(236302,237141);(236302,237141);(251493,252109);(264943,265662);(269549,270305);(270077,270679);(270077,270955);(272950,273605);(274901,275825);(276595,277422);(280502,281064);(284396,285015);(307156,307982);(312942,313474);(313991,314531);(324679,325265);(347450,348098);(376131,376787);(382797,383344);(461658,462482);(495504,496004)"
"[{1292, 1505}]","[]",2,9,"(458468,459050);(463646,464612);(471454,472175);(474238,474878);(490485,490985);(493176,493891);(498318,498947);(514419,514927);(517758,518279)"
"[{1292, 1792}]","[]",2,1,"(463836,464336)"
"[{1317, 1324}]","[]",2,22,"(140492,141112);(153485,154106);(321139,321666);(321467,322025);(336678,337251);(340872,341387);(344210,344831);(352212,352724);(361366,362334);(377803,378687);(383729,384241);(415707,416417);(424370,425050);(434337,435167);(440638,441240);(445380,445966);(445572,446085);(474248,474831);(486010,486682);(491858,492379);(495463,495998);(500966,501554)"
"[{1317, 1943}]","[]",2,2,"(378011,378511);(440730,441230)"
"[{1324, 1943}]","[]",2,2,"(378011,378511);(440730,441230)"
"[{1336, 1834}]","[]",2,3,"(92131,92667);(180346,180880);(296777,297381)"
"[{1336, 2339}]","[]",2,2,"(308307,308807);(512172,512733)"
"[{1336, 2395}]","[]",2,1,"(239567,240086)"
"[{1354, 1534}]","[]",2,5,"(126815,127453);(309810,310384);(310588,311513);(331369,331869);(532693,533276)"
"[{1354, 1582}]","[]",2,1,"(126815,127453)"
"[{1360, 1943}]","[]",2,3,"(3144,3667);(89589,90212);(106718,107218)"
"[{1373, 1814}]","[]",2,2,"(158836,159347);(232170,233013)"
"[{1394, 1989}]","[]",2,471,"(1468,2146);(2512,3382);(4204,4862);(5368,6114);(6114,6793);(7211,7984);(7984,9131);(9539,10821);(10472,11313);(11249,12209);(12059,12708);(12059,13193);(12951,14511);(14895,15556);(14895,16682);(16354,17107);(16354,17511);(19064,19586);(19586,20376);(19586,20765);(21283,23025);(23025,23576);(23025,23576);(23296,23901);(23296,23901);(23684,24685);(24347,25438);(25112,25864);(25112,26575);(26304,26905);(26304,27213);(27128,27645);(27128,27783);(27783,28287);(28215,28717);(28215,28717);(28711,29389);(30280,32387);(32125,32625);(32125,33130);(34663,35209);(34908,35581);(34908,36020);(35944,36768);(36861,37451);(37926,38675);(38855,40039);(39693,41204);(41041,41822);(41796,42721);(42654,43167);(42654,43867);(44041,44601);(44041,44749);(44749,45445);(45189,46380);(47711,48335);(48655,50262);(50065,50752);(50065,50752);(50439,51860);(51560,52552);(54126,54928);(55455,56811);(56467,57854);(57853,58582);(58581,60087);(60376,60876);(61175,61675);(62039,63608);(63871,65180);(66868,69057);(68663,69532);(69515,70442);(70195,70775);(70195,71474);(71877,73638);(74881,75838);(75838,76640);(76792,77950);(78335,79062);(78895,80536);(80371,81700);(82097,83038);(83038,83960);(83950,85569);(85249,85750);(85249,85750);(86125,86625);(86125,87080);(87080,87582);(87080,87916);(87857,94021);(94905,96498);(96334,96986);(96334,97023);(97341,98515);(98896,99891);(99878,101346);(101616,103415);(103601,104523);(104218,105302);(105454,107977);(107952,109236);(109236,110492);(110820,112660);(112621,113281);(113220,113758);(113220,114167);(114648,115756);(115426,116712);(116981,117507);(117414,118943);(118653,120609);(120455,121463);(121340,124987);(124985,126538);(126848,128627);(128450,130643);(130643,133863);(133712,134358);(133712,134712);(134586,135632);(135632,136704);(136246,138814);(139150,140871);(140654,141156);(141046,145183);(145039,145680);(145039,146080);(145680,146225);(146010,146576);(145680,146225);(146010,147519);(147167,147966);(147867,148766);(148604,149480);(149477,150370);(150640,154086);(154056,155640);(155273,155932);(155273,156227);(156227,160593);(160329,160983);(160329,161986);(162404,163761);(163530,164721);(165115,165825);(165824,167368);(167147,167807);(167713,168241);(167713,169174);(169096,171317);(171126,171626);(171126,172036);(171814,172444);(171814,176300);(176070,176759);(176070,177446);(177172,178148);(178273,179182);(179910,181603);(181990,182492);(182138,182801);(181990,182492);(182138,184981);(184541,185488);(185115,185617);(185833,187676);(188648,190306);(190098,190648);(190098,191432);(191150,195087);(194710,195301);(194710,196208);(195824,196602);(195824,197472);(197798,198298);(198921,199746);(199698,201008);(201340,202371);(202058,202765);(202600,203186);(202600,203694);(203333,204043);(203333,204978);(205297,208400);(208104,208688);(208104,209443);(209836,210350);(210865,211654);(211448,212287);(211448,213046);(213340,216374);(217218,217793);(217674,219087);(218937,219658);(219977,220559);(220495,222893);(223398,223926);(223752,224336);(224213,224816);(224213,225447);(225302,226181);(225927,227271);(227095,228354);(228354,229150);(229889,230701);(230535,231842);(232484,233281);(233470,234854);(234959,236806);(237575,238075);(237575,238292);(238905,239598);(239476,240956);(241135,242067);(241719,242688);(243351,244278);(243989,244713);(243989,244713);(244433,245843);(247795,248426);(248536,249059);(248838,249710);(249532,250159);(249532,250657);(250495,251138);(250495,251138);(252756,254161);(254041,254649);(254041,255029);(254762,255316);(254762,255316);(255001,256263);(255968,258278);(258874,259619);(259932,262462);(262840,264058);(265403,266809);(267487,268377);(269021,270407);(270115,270845);(270115,271172);(271648,272181);(271648,272384);(272575,273182);(272575,273557);(274620,275547);(275546,276153);(276072,276901);(276466,277321);(278601,279108);(278991,279977);(279629,280146);(281058,281823);(281683,282190);(281683,282892);(282721,283646);(284091,285718);(286279,287545);(288483,289205);(289795,291920);(292364,294094);(293715,295083);(295083,297095);(297040,298173);(298111,299582);(299516,301125);(301125,303346);(304026,305855);(306067,307303);(307098,307598);(307303,307907);(307303,308196);(308081,308666);(308081,308666);(309363,310131);(309783,310379);(309783,311205);(310943,311460);(311459,312422);(312026,312910);(312800,313898);(314283,315754);(315571,316436);(316436,317093);(316436,317766);(317508,318694);(319107,319679);(318915,320542);(320210,320768);(320633,321193);(320633,321909);(322550,324227);(324603,325500);(325098,329209);(329025,331989);(331955,333397);(333185,333868);(333185,333868);(333626,334599);(334595,335148);(334963,335647);(334963,335946);(335936,336547);(337586,338473);(338254,338913);(338254,339979);(340199,341005);(341004,341676);(341992,342544);(342927,344667);(344549,345321);(345130,345901);(345901,346650);(346642,349672);(349739,350240);(349739,350584);(350686,351266);(351864,352839);(355031,355576);(356531,357266);(357676,359072);(358918,359435);(358866,359435);(359072,359643);(359072,360446);(360292,362147);(361767,362361);(362956,363912);(363971,364821);(364821,365329);(364821,365329);(365169,366504);(367023,368683);(368580,369127);(368580,369582);(370760,371292);(371291,372191);(371928,372901);(372498,373636);(374603,375126);(374603,375537);(375108,376024);(375108,376484);(377383,377884);(377758,378369);(377758,379084);(382479,383189);(383621,384194);(383859,384687);(384656,385410);(385410,386495);(386858,387932);(388625,390849);(390613,391337);(390613,392272);(394001,394721);(394532,395806);(395666,396198);(395666,396198);(397341,399023);(399613,400221);(400145,401099);(400749,401310);(401099,401599);(400749,401310);(401099,401690);(401099,402156);(402841,403746);(403580,404522);(404446,405483);(406201,407361);(407312,407872);(407312,407872);(408872,409670);(409299,409860);(409299,409860);(409592,410168);(411465,412056);(412262,413094);(413521,414607);(414450,414951);(414450,414951);(414606,415373);(416901,419761);(420435,421242);(422510,423228);(422957,423668);(422957,424259);(423850,424909);(427051,427730);(427452,428316);(428314,429388);(429590,430332);(430332,430891);(431294,431896);(432945,434028);(435135,435947);(439128,439828);(439128,440026);(442303,442881);(442303,442881);(444227,445041);(445021,445933);(446841,448815);(449586,450183);(449935,450861);(451936,453037);(453361,454058);(453829,454730);(454672,455834);(456584,457285);(458728,459786);(460178,460748);(460178,461016);(461014,461716);(463732,464283);(464803,465395);(465394,465973);(467161,467987);(472695,473202);(475731,476355);(479107,479650);(479396,479896);(479396,479896);(480009,480699);(484671,485310);(485310,486276);(490897,491776);(492384,493348);(493255,494195);(495787,496614);(500857,501450);(500857,501694);(501911,503516);(503221,504013);(504723,505223);(504723,505223);(505221,506020);(506555,507081);(506555,507081);(506662,507344);(507344,508300);(507988,508556);(508518,509757);(509628,510441);(510082,510685);(510082,510764);(511745,513281);(513450,514775);(515928,516594);(517486,519547);(520559,521265);(523025,523737);(524241,525192);(525919,526566);(526565,527171);(526781,527418);(526781,527418);(529671,530368);(530716,531216);(530938,532189);(532767,533982);(534225,535127);(535347,536270);(536351,537330);(537098,537715);(537098,538509);(538756,539287)"
"[{1407, 1710}]","[]",2,1,"(456747,457440)"
"[{1480, 1605}]","[]",2,4,"(59253,59790);(209637,210155);(218073,218776);(255130,255737)"
"[{1482, 2020}]","[]",2,2,"(91078,91672);(115559,116139)"
"[{1505, 1792}]","[]",2,1,"(463836,464336)"
"[{1522, 2228}]","[]",2,1,"(51995,52497)"
